episode,timestep,reward,waiting_time,mean_speed,elapsed_s
74,53280,-7.26,2.7143,8.1098,6062.88
75,54000,-7.22,1.0,10.6634,6105.42
76,54720,-7.22,1.0,7.78,6147.68
77,55440,-7.22,0.5263,8.8612,6190.8
78,56160,-7.2,0.3571,10.0052,6232.26
79,56880,-7.27,0.3125,8.8095,6274.49
80,57600,-7.2,0.2308,10.534,6321.19
81,58320,-7.2,0.5333,10.0581,6363.89
82,59040,-7.22,0.2,9.6785,6409.01
83,59760,-7.2,1.1429,9.8853,6450.05
84,60480,-7.2,0.0,11.1622,6489.97
85,61200,-7.2,0.0,10.945,6531.23
86,61920,-7.22,0.9231,8.5313,6577.19
87,62640,-7.2,0.5,11.9786,6618.86
88,63360,-7.24,0.6667,10.4793,6663.28
89,64080,-7.22,0.2,8.6314,6699.29
90,64800,-7.2,0.0,11.863,6739.03
91,65520,-7.22,1.2143,8.2213,6781.45
92,66240,-7.22,0.4706,9.7502,6826.37
93,66960,-7.2,0.8235,8.0119,6870.97
94,67680,-7.22,1.1765,7.5896,6914.62
95,68400,-7.2,0.6923,8.7553,6956.9
96,69120,-7.22,1.0714,8.1702,7000.47
97,69840,-7.48,2.0,8.8154,7046.14
98,70560,-7.2,0.3571,9.4337,7092.71
99,71280,-7.2,0.2143,10.4094,7136.76
100,72000,-7.23,0.3125,7.8946,7173.62
101,72720,-7.2,0.0,12.7211,7213.66
102,73440,-7.2,0.0,10.2735,7257.86
103,74160,-7.2,0.0,9.7888,7303.97
104,74880,-7.22,0.3889,6.6501,7347.36
105,75600,-7.2,0.3077,8.3103,7389.8
106,76320,-7.23,0.2941,8.0945,7436.05
107,77040,-7.22,0.7333,8.5667,7477.95
108,77760,-7.18,1.4615,7.0994,7519.54
109,78480,-7.2,0.0625,10.1943,7561.22
110,79200,-7.2,0.0,8.9516,7603.98
111,79920,-7.18,0.4167,10.6819,7645.41
112,80640,-7.2,0.0,11.6821,7685.64
113,81360,-7.22,0.4,9.3716,7726.97
114,82080,-7.22,1.1765,8.434,7767.17
115,82800,-7.22,0.8824,9.9792,7810.19
116,83520,-7.22,0.2353,8.9221,7851.48
117,84240,-7.22,0.2632,6.4204,7894.83
118,84960,-7.2,0.5,9.279,7936.77
119,85680,-7.22,0.3333,11.417,7977.73
120,86400,-7.2,0.0,11.7731,8019.65
121,87120,-7.18,0.0,9.8781,8060.17
122,87840,-7.2,0.3333,10.4184,8105.25
123,88560,-7.22,0.7778,9.144,8151.35
124,89280,-7.2,0.0,10.7203,8192.05
125,90000,-7.22,0.375,9.2026,8247.52
126,90720,-7.22,0.2857,9.5395,8378.73
127,91440,-7.22,1.8333,6.6635,8495.27
128,92160,-7.22,1.1765,9.0288,8616.25
129,92880,-7.2,0.3333,8.9338,8735.74
130,93600,-7.18,0.0,10.2869,8838.09
131,94320,-7.18,1.0588,7.0779,8959.11
132,95040,-7.2,0.0,7.9955,9071.1
133,95760,-7.22,0.8125,7.6045,9189.92
134,96480,-7.2,0.2308,11.0861,9304.57
135,97200,-7.2,0.2667,8.0324,9423.95
136,97920,-7.22,1.0,7.4645,9542.37
137,98640,-7.2,0.5294,7.7671,9661.61
138,99360,-7.2,0.6471,9.7078,9780.28
139,100080,-7.2,0.0,10.471,9895.38
140,100800,-7.22,1.2778,8.6177,10011.16
141,101520,-7.22,0.7143,8.0877,10128.4
142,102240,-7.2,0.0,10.8252,10249.36
143,102960,-7.22,1.3333,5.8499,10368.63
144,103680,-7.23,1.2857,8.398,10489.25
145,104400,-7.2,1.0,8.8756,10603.83
146,105120,-7.22,0.3529,6.9436,10720.75
147,105840,-7.2,0.75,7.4547,10838.63
148,106560,-7.2,0.5625,7.8809,10955.46
149,107280,-7.22,0.25,7.8023,11074.95
150,108000,-7.2,0.3571,9.5358,11188.9
151,108720,-7.2,0.8,7.8895,11307.71
152,109440,-7.18,0.3125,8.8858,11426.97
153,110160,-7.22,0.8333,6.7381,11545.32
154,110880,-7.2,0.5714,9.1905,11589.07
155,111600,-7.24,1.1875,8.6082,11623.22
156,112320,-7.22,0.6429,9.0524,11663.14
157,113040,-7.22,1.0667,7.6843,11695.5
158,113760,-7.2,0.2857,9.5056,11731.29
159,114480,-7.2,1.2143,10.7868,11764.44
160,115200,-7.22,0.5882,7.8667,11803.61
161,115920,-7.22,0.2353,9.4422,11847.26
162,116640,-7.22,1.0526,7.68,11885.53
163,117360,-7.23,1.2941,8.8276,11918.09
164,118080,-7.2,0.4,9.2228,11949.79
165,118800,-7.23,1.1667,8.5677,11984.59
166,119520,-7.2,0.0,8.9057,12023.86
167,120240,-7.2,0.7333,9.3804,12068.67
168,120960,-7.2,0.0,9.2591,12111.06
169,121680,-7.22,0.6667,8.4285,12153.3
170,122400,-7.26,0.7333,8.6805,12195.14
171,123120,-7.22,1.0909,7.4008,12236.53
172,123840,-7.18,0.7333,10.0715,12274.31
173,124560,-7.2,0.0,11.0447,12317.35
174,125280,-7.2,0.1429,10.188,12360.29
175,126000,-7.2,0.5455,11.7082,12402.7
176,126720,-7.48,0.8667,8.1909,12443.2
177,127440,-8.37,5.4615,8.8841,12481.15
178,128160,-7.52,0.0,10.0492,12521.88
179,128880,-7.51,0.95,7.9086,12563.0
180,129600,-7.36,0.0,10.9667,12602.0
181,130320,-7.42,0.3158,8.1498,12643.58
182,131040,-7.42,0.2632,8.0291,12680.49
183,131760,-7.28,0.4167,7.9948,12718.56
184,132480,-7.24,0.4375,9.6994,12756.53
185,133200,-7.26,0.0,8.4402,12799.76
186,133920,-7.24,0.0,10.3279,12841.23
187,134640,-7.39,0.3571,10.8905,12882.56
188,135360,-7.35,1.4,8.1519,12923.4
189,136080,-7.3,0.4615,10.086,12963.17
190,136800,-7.3,0.8125,7.2624,13002.13
191,137520,-7.2,0.5385,10.4242,13039.21
192,138240,-7.2,0.4615,8.5908,13078.59
193,138960,-7.2,0.7647,7.4272,13118.57
194,139680,-7.2,0.5625,9.6684,13158.3
195,140400,-7.2,0.2143,10.9184,13195.63
196,141120,-7.23,0.4706,8.7296,13233.85
197,141840,-7.26,0.1333,9.6291,13272.35
198,142560,-7.22,1.125,6.984,13312.87
199,143280,-7.27,0.4545,10.9509,13352.73
200,144000,-7.22,0.2,9.1906,13389.34
201,144720,-7.2,0.0,11.9731,13427.42
202,145440,-7.22,0.2778,8.5452,13494.15
203,146160,-7.2,0.3333,9.5323,13559.79
204,146880,-7.22,0.6154,9.0725,13605.23
205,147600,-7.2,0.25,10.9636,13640.89
206,148320,-7.18,0.75,7.547,13676.45
207,149040,-7.2,0.4286,9.935,13711.71
208,149760,-7.2,0.0,11.6143,13748.84
