episode,timestep,reward,waiting_time,mean_speed,elapsed_s
46,33120,0.0,1.08,6.7555,2869.73
47,33840,-0.05,2.0588,6.8201,2891.92
48,34560,0.0,0.4,11.0169,2912.78
49,35280,-0.05,0.8571,7.728,2934.52
50,36000,0.0,0.6667,10.231,2959.04
51,36720,-0.05,2.2667,7.6389,2983.16
52,37440,-0.0,0.7619,7.8446,3008.19
53,38160,-0.01,0.8333,8.5857,3030.44
54,38880,-0.0,1.2,10.6895,3051.99
55,39600,-0.0,1.2857,7.5853,3074.24
56,40320,0.0,0.3529,8.6739,3095.88
57,41040,-0.05,0.6471,5.9647,3120.11
58,41760,-0.04,1.2857,9.57,3142.04
59,42480,-0.0,1.1111,6.6026,3164.99
60,43200,0.0,0.6111,7.8188,3188.43
61,43920,-0.0,0.875,7.523,3210.34
62,44640,0.0,0.7857,9.6567,3231.45
63,45360,0.0,0.9286,10.966,3271.02
64,46080,0.0,0.0,11.2441,3309.79
65,46800,-0.0,0.0,9.8011,3358.0
66,47520,-0.0,0.3333,7.7667,3400.3
67,48240,-0.0,0.8667,9.5492,3438.6
68,48960,-0.04,1.1053,9.0157,3476.74
69,49680,0.0,1.05,8.3179,3514.54
70,50400,-0.0,0.0,11.0337,3552.61
71,51120,-0.0,0.125,9.1217,3590.48
72,51840,0.0,1.3529,9.2813,3628.57
73,52560,-0.04,0.9375,8.7816,3667.38
74,53280,-0.0,0.0,12.1838,3706.84
75,54000,0.0,1.1333,10.1639,3745.53
76,54720,-0.0,0.125,9.3918,3783.56
77,55440,0.0,0.0,8.1051,3821.94
78,56160,-0.0,0.0,9.877,3845.97
79,56880,-0.0,0.375,11.7734,3862.81
80,57600,-0.0,0.0714,9.8219,3880.78
81,58320,-0.04,1.4667,9.4512,3905.2
82,59040,-0.0,0.4706,9.4241,3929.94
83,59760,-0.0,0.0,9.6017,3955.08
84,60480,0.0,0.8667,9.2223,3978.65
85,61200,0.0,0.5294,10.0452,4003.5
86,61920,-0.0,1.0,8.7523,4029.17
87,62640,0.0,0.0,10.4905,4054.48
88,63360,-0.22,1.0,8.2837,4084.99
89,64080,-0.0,0.9333,8.1125,4112.72
90,64800,-0.03,1.1111,6.4366,4141.16
91,65520,-0.05,0.6111,8.448,4167.83
92,66240,-0.0,0.2667,9.1322,4195.37
93,66960,-0.05,1.2667,10.1834,4222.32
94,67680,-0.0,0.9286,9.445,4252.93
95,68400,0.0,1.0,9.3264,4287.11
96,69120,-0.0,0.0,9.5561,4319.38
97,69840,0.0,0.0,10.3394,4348.31
98,70560,0.0,0.0,10.1271,4369.5
99,71280,0.0,1.0,7.5962,4395.04
100,72000,0.0,1.6667,8.855,4421.56
101,72720,-0.0,0.0,11.1675,4446.02
102,73440,-0.0,0.3125,9.2067,4470.4
103,74160,0.0,0.5,8.4303,4495.24
104,74880,-0.0,0.2143,10.8604,4517.9
105,75600,0.0,0.8824,7.9864,4543.24
106,76320,0.0,1.0625,8.2374,4567.1
107,77040,-0.06,0.75,9.5476,4591.94
108,77760,-0.0,0.9333,8.9907,4618.77
109,78480,-0.04,1.0769,9.3317,4644.93
110,79200,0.0,0.3125,10.0538,4671.21
111,79920,-0.0,0.4,11.114,4694.69
112,80640,-0.0,0.8125,7.5222,4718.88
113,81360,0.0,0.6111,9.3749,4745.51
114,82080,-0.04,0.375,8.8161,4769.42
115,82800,-0.0,0.9375,8.7382,4792.21
116,83520,-0.05,2.1,7.295,4815.82
117,84240,-0.0,0.8,10.0752,4839.82
118,84960,0.0,0.0,9.7834,4867.04
119,85680,-0.0,1.0,8.0065,4894.1
120,86400,-0.0,1.2308,7.5889,4919.52
121,87120,-0.0,0.0,10.3296,4947.64
122,87840,0.0,0.0,11.1499,4978.22
123,88560,-0.0,1.3077,8.1651,5011.62
124,89280,-0.0,0.6875,11.6511,5044.27
125,90000,-0.03,1.2667,9.9288,5076.77
126,90720,0.0,0.1875,9.9228,5107.21
127,91440,-0.0,0.4167,9.8781,5135.35
128,92160,0.0,0.5625,8.8151,5159.66
129,92880,-0.0,0.0,8.8175,5184.3
130,93600,0.0,0.0,7.7239,5209.66
131,94320,0.0,0.625,9.5471,5236.04
132,95040,-0.0,1.0,8.3516,5261.62
133,95760,0.0,0.0,10.9094,5285.77
134,96480,0.0,0.4,10.2828,5310.28
135,97200,0.0,0.3571,9.8638,5335.78
136,97920,-0.0,0.1579,8.547,5360.67
137,98640,0.0,0.5714,9.6009,5385.47
138,99360,-0.0,0.2353,9.7543,5411.08
